rank,A0_m2,L_comb_m,phi,A6_frac,A1_m2,A2_m2,A3_m2,A6_m2,L23_m,L34_m,AR_nozzle,sigma_c,T1_K,P1_kPa,mdot_air,mdot_fuel,FAR,Ma4,T4_K,Tt4_K,P4_kPa,Pt4_kPa,Ma6,V6_ms,P6_kPa,T6_K,Fin_N,Isp_s,Ia_Ns_kg
133,4.2,0.5,0.8,1.5,3.04387151038179,3.7800000000000002,4.620000000000001,6.300000000000001,0.3,0.2,1.405272045552319,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.730950006698265,0.01397379912663744,0.961219711863659,2281.5692247952643,2592.1812553149916,80.56144552109748,141.26539073587003,1.7249439872704266,1615.4346531304545,28.39084766644724,1789.5580550956604,547215.8848119122,10987.294601367861,1136.0483803411526
134,4.3,0.5,0.75,1.5,3.1163446415813563,3.87,4.73,6.449999999999999,0.3,0.2,1.4914312560705643,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073186,0.013100436681225017,0.760506276296153,2303.7212702990055,2500.1620214457253,101.89376084941452,146.0045296863719,1.7987403576768197,1620.6881684187874,26.135419455354416,1676.1368722038171,547185.0581320619,10740.422571883611,1109.5661411099786
135,4.3,0.7,0.75,1.5,3.1163446415813563,3.87,4.73,6.449999999999999,0.42,0.27999999999999997,1.4909373925387328,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073186,0.013100436681225017,0.7611475141857298,2303.4156744565953,2500.164049225006,101.80042625485393,145.95600813262695,1.7983435029356976,1620.4477581198448,26.14306651892738,1676.3903403107613,547113.234186197,10739.01277547579,1109.4204985759436
136,4.5,0.7,0.8,1.3,3.2612909039804894,4.05,4.95,5.8500000000000005,0.42,0.27999999999999997,1.2174908652368746,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,7.211732150034436,0.013973799126638568,0.9674991169927664,2277.848140626189,2592.0651612578727,79.97457395880875,141.2116501028946,1.5268272496268958,1479.492157049669,38.3315827276364,1921.4782838625154,547111.7968427249,10252.857689374621,1060.1101357956036
137,4.2,0.7,0.8,1.5,3.04387151038179,3.7800000000000002,4.620000000000001,6.300000000000001,0.42,0.27999999999999997,1.4046428854266577,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.730950006698265,0.01397379912663744,0.9694928222836389,2276.8012019109965,2592.1816918067484,79.79084773574112,141.19851647759003,1.7243792696383706,1615.0675788877393,28.401726097917702,1789.9324575133214,547103.4873532327,10985.03782479168,1135.815037423976
138,4.3,0.9,0.75,1.5,3.1163446415813563,3.87,4.73,6.449999999999999,0.54,0.36000000000000004,1.4903831490826693,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073243,0.013100436681225132,0.7618951044140236,2303.0985612752643,2500.2086946920176,101.69401931118269,145.90281042448134,1.7978974753522092,1620.1913742093748,26.151905552457595,1676.7052692427649,547041.0490276859,10737.595889005102,1109.2741235852814
139,4.2,0.9,0.8,1.5,3.04387151038179,3.7800000000000002,4.620000000000001,6.300000000000001,0.54,0.36000000000000004,1.4040486608210299,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.730950006698322,0.013973799126637558,0.9813534417869934,2269.92618821075,2592.1819606773734,78.70788411206101,141.1335199328044,1.723845448055723,1614.720459585831,28.411116700788128,1790.286341022162,546991.5524018109,10982.790334684765,1135.5826546957042
140,4.5,0.9,0.8,1.3,3.2612909039804894,4.05,4.95,5.8500000000000005,0.54,0.36000000000000004,1.2169240290473622,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,7.211732150034095,0.013973799126637907,0.9788735806125178,2271.366575397708,2592.180975190564,78.93220751912361,141.14409389773462,1.5261107182127802,1479.008061653528,38.35245765637352,1922.0475016105306,546978.2599746472,10250.35521270974,1059.8513883363667
141,4.4,0.3,0.75,1.4,3.188817772780923,3.9600000000000004,4.840000000000001,6.16,0.18,0.12,1.392474573567192,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.610754470864322,0.013100436681222509,0.7598443346142676,2304.046715515948,2500.1708446807456,101.9900997631418,146.05455068650843,1.7137846235406788,1567.8462395901893,29.85568020600758,1730.37441706759,544080.1623600624,10436.762709635344,1078.1958016927153
142,4.4,0.5,0.75,1.4,3.188817772780923,3.9600000000000004,4.840000000000001,6.16,0.3,0.2,1.392018491446111,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.610754470864379,0.013100436681222622,0.7604835851173635,2303.7321080544853,2500.1619788340727,101.8970410254612,146.0062134498961,1.71336725285059,1567.5778924952156,29.86509671560815,1730.6361898447758,543999.7978720905,10435.221125969425,1078.0365445472964
143,4.4,0.7,0.75,1.4,3.188817772780923,3.9600000000000004,4.840000000000001,6.16,0.42,0.27999999999999997,1.3915618826210054,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.6107544708644355,0.013100436681222734,0.7611185934709093,2303.430977298635,2500.165584476448,101.80463512153796,145.95819558058432,1.7129490400282954,1567.3126302714109,29.874617358194744,1730.9070062940227,543921.6655227304,10433.722360076767,1077.8817107987347
144,4.4,0.9,0.75,1.4,3.188817772780923,3.9600000000000004,4.840000000000001,6.16,0.54,0.36000000000000004,1.3910512306006586,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.610754470864379,0.013100436681222622,0.761856531534259,2303.1169561182855,2500.208565917525,101.69957435310945,145.90564833795224,1.7124807226361491,1567.0278126021494,29.8855356098226,1731.2386695113205,543842.0588976827,10432.195314039775,1077.7239554993296
145,4.3,0.3,0.7,1.6,3.1163446415813563,3.87,4.73,6.88,0.18,0.12,1.6799376253761997,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.029809381001826,0.012227074235810393,0.6804986008819329,2250.684540802111,2404.90721360978,112.08591552998037,149.86521088648055,1.9369191360330396,1656.028683034172,21.523180088870937,1525.481602697122,543311.1117082486,10673.584175511447,1101.7106638441871
146,4.3,0.5,0.7,1.6,3.1163446415813563,3.87,4.73,6.88,0.3,0.2,1.6794848344386923,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.029809381001769,0.012227074235810277,0.6808640422326049,2250.508842996241,2404.8863165776506,112.02120659338487,149.8240245287892,1.936619910761074,1655.858191914693,21.52761165318562,1525.646381021962,543255.8094070334,10672.497737641139,1101.5985234265313
147,4.3,0.3,0.8,1.4,3.1163446415813563,3.87,4.73,6.02,0.18,0.12,1.3121833718277982,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.891210721144546,0.013973799126639642,0.9546005004661655,2285.3700683356965,2592.1836146881315,81.18764875957267,141.33255539791935,1.6350160991691616,1555.5165389965741,32.617887878035155,1849.3458541123805,543246.6176099182,10653.93246281932,1101.5798845644072
148,4.3,0.7,0.7,1.6,3.1163446415813563,3.87,4.73,6.88,0.42,0.27999999999999997,1.6789971146683749,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.029809381001883,0.012227074235810508,0.6812637742978389,2250.3527314720914,2404.901718250729,111.95187281544023,149.78086890563384,1.936296992185431,1655.68746179361,21.532584751471184,1525.8498849523623,543204.1125934654,10671.48213115098,1101.4936941131468
149,4.3,0.9,0.7,1.6,3.1163446415813563,3.87,4.73,6.88,0.54,0.36000000000000004,1.6785060578698405,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.029809381001826,0.012227074235810393,0.6816754474606336,2250.1777883535538,2404.9026681438822,111.88087005037009,149.73695019181451,1.9359718998216027,1655.5105273513464,21.537519625329484,1526.0450758876375,543149.0307693236,10670.400024649112,1101.3820007725667
150,4.3,0.5,0.8,1.4,3.1163446415813563,3.87,4.73,6.02,0.3,0.2,1.311605726719803,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.891210721144603,0.013973799126639756,0.9609924865402639,2281.702791267854,2592.184514531335,80.58284436946782,141.26757219942897,1.6344157564706074,1555.1069702179534,32.63225776715926,1849.7467822508056,543126.4405294174,10651.575598629594,1101.336192933067
151,4.4,0.3,0.7,1.5,3.188817772780923,3.9600000000000004,4.840000000000001,6.6000000000000005,0.18,0.12,1.574951453526145,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.170037506140602,0.012227074235808802,0.680490024138213,2250.688199612048,2404.9072129501974,112.08742011108512,149.8661587081129,1.8636739917087757,1615.2434119798108,24.197449278922857,1569.6099282574305,543125.7189795049,10427.443371299174,1076.3043950268177
152,4.4,0.5,0.7,1.5,3.188817772780923,3.9600000000000004,4.840000000000001,6.6000000000000005,0.3,0.2,1.57453201691131,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.170037506140602,0.012227074235808802,0.6808510664573356,2250.514387873983,2404.8863232401277,112.02347989974767,149.82545510350752,1.8633668009560185,1615.0615770471745,24.202701609606663,1569.7817355966502,543066.7567695944,10426.311358795616,1076.1875504668023
153,4.4,0.7,0.7,1.5,3.188817772780923,3.9600000000000004,4.840000000000001,6.6000000000000005,0.42,0.27999999999999997,1.5740797496604277,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.170037506140488,0.012227074235808577,0.681246518962082,2250.3601089912986,2404.9017276907957,111.95489725675218,149.78277398293247,1.8630350077551594,1614.8780753432202,24.20858532437005,1569.9936335646416,543011.103466856,10425.242873834492,1076.0772631203522
154,4.3,0.7,0.8,1.4,3.1163446415813563,3.87,4.73,6.02,0.42,0.27999999999999997,1.3110250029305088,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.891210721144489,0.013973799126639526,0.9690863248870841,2277.038541318303,2592.184506029576,79.82846120908737,141.20146468118446,1.6338116017688993,1554.6943796248052,32.646316623563216,1850.149551161251,543002.8661106547,10649.15210721897,1101.0856122767996
155,4.4,0.9,0.7,1.5,3.188817772780923,3.9600000000000004,4.840000000000001,6.6000000000000005,0.54,0.36000000000000004,1.5736245413124499,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.170037506140602,0.012227074235808802,0.6816536139974588,2250.1871268591026,2404.902679372122,111.88468635575015,149.73934766841046,1.8627010531263306,1614.6883865143354,24.214428712866916,1570.196836773839,542951.998233401,10424.108115429093,1075.960135132644
156,4.3,0.9,0.8,1.4,3.1163446415813563,3.87,4.73,6.02,0.54,0.36000000000000004,1.3104752369668073,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.891210721144546,0.013973799126639642,0.9804674379951845,2270.4414724184694,2592.1820977167513,78.78791275066733,141.1371313510818,1.633239092076083,1554.302587237506,32.65868380184818,1850.5295192799347,542879.6033466832,10646.734727855777,1100.8356635851646
157,4.5,0.3,0.7,1.4,3.2612909039804894,4.05,4.95,6.3,0.18,0.12,1.4699636468021486,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.310265631281936,0.012227074235812244,0.6804817358881909,2250.691734610454,2404.9072115638996,112.08887413447987,149.86707470860952,1.781845982200254,1567.6026423505841,27.53798162939549,1619.549883408517,540538.0388835323,10147.145683879582,1047.3725061502125
158,4.5,0.5,0.7,1.4,3.2612909039804894,4.05,4.95,6.3,0.3,0.2,1.4695767323723545,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.310265631282164,0.012227074235812685,0.6808385265918269,2250.519746401108,2404.8863296802106,112.02567691039906,149.8268376982903,1.7815265259334814,1567.4054052330291,27.544392718398235,1619.7311091279926,540474.5623583585,10145.954083100149,1047.2495109815648
159,4.5,0.7,0.7,1.4,3.2612909039804894,4.05,4.95,6.3,0.42,0.27999999999999997,1.4691590960982164,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.310265631281936,0.012227074235812244,0.6812298489485648,2250.367236129354,2404.9017368200043,111.95781942377855,149.78461482821575,1.7811811930005732,1567.2046645212517,27.551562524002556,1619.9540780520674,540414.0207316125,10144.817577133248,1047.132202613291
160,4.5,0.9,0.7,1.4,3.2612909039804894,4.05,4.95,6.3,0.54,0.36000000000000004,1.468738891822427,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.310265631281936,0.012227074235812244,0.6816325122617588,2250.196152268942,2404.902690321671,111.88837487009285,149.7416648847864,1.7808336850670325,1566.9978269003393,27.558688779893064,1620.168098341495,540349.994068523,10143.615648996305,1047.0081414709541
161,4.5,0.3,0.75,1.3,3.2612909039804894,4.05,4.95,5.8500000000000005,0.18,0.12,1.293021501471706,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.760998890655628,0.013100436681220448,0.7598297515717601,2304.053666787007,2500.1708070038717,101.99219712551935,146.05561640868956,1.6150378152172757,1503.2488428457036,34.73126405580536,1793.9286020281293,537466.7816612866,10080.793265129758,1041.4214904168155
162,4.5,0.5,0.75,1.3,3.2612909039804894,4.05,4.95,5.8500000000000005,0.3,0.2,1.29260294555905,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.760998890655628,0.013100436681220448,0.7604616567347527,2303.7425813795826,2500.161937779083,101.9002110849504,146.0078407753893,1.614587002235349,1502.943562896851,34.7435888462487,1794.2134796834878,537377.8898885284,10079.126000073158,1041.2492494418748
163,4.5,0.7,0.75,1.3,3.2612909039804894,4.05,4.95,5.8500000000000005,0.42,0.27999999999999997,1.2921686258495768,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.7609988906555145,0.013100436681220228,0.7611281819621726,2303.4238760440826,2500.1628997664575,101.80400292877057,145.95856593107473,1.6141187866202078,1502.629236146335,34.75647220802766,1794.5163712555593,537287.494855635,10077.430539684006,1041.0740956777831
164,4.5,0.9,0.75,1.3,3.2612909039804894,4.05,4.95,5.8500000000000005,0.54,0.36000000000000004,1.291714619746622,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.7609988906555145,0.013100436681220228,0.7618192629762112,2303.134729098188,2500.208442337534,101.70494209062103,145.9083909067858,1.6136286975981586,1502.3135714483835,34.77029974314239,1794.866910474024,537201.917659588,10075.82544323713,1040.9082771861224
165,4.4,0.3,0.8,1.3,3.188817772780923,3.9600000000000004,4.840000000000001,5.720000000000001,0.18,0.12,1.218467027907883,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,7.051471435588098,0.01397379912663633,0.9544786248367373,2285.441644253117,2592.1855879613345,81.19928270665875,141.33394414155114,1.5279429426983717,1480.332708477979,38.299945473973374,1920.8278217806835,535206.830201512,10257.708060794095,1060.6116474775088
166,4.4,0.5,0.8,1.3,3.188817772780923,3.9600000000000004,4.840000000000001,5.720000000000001,0.3,0.2,1.2179385005660475,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,7.051471435588098,0.01397379912663633,0.9607446116381783,2281.8437572094385,2592.182802462147,80.60611524923998,141.26982487752252,1.5272768892729653,1479.851000457444,38.31973815313481,1921.2703593444362,535071.3031290228,10255.110565647397,1060.343075434853
167,4.0,0.3,0.8,1.6,2.8989252479826573,3.6,4.4,6.4,0.18,0.12,1.499590002237854,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.410428577808659,0.01397379912663916,0.9550345383952858,2285.122409977438,2592.184709714518,81.14636900353877,141.32786032512286,1.804552677057184,1666.0701325637176,25.072179052688004,1737.0537732305022,535044.6759382846,11280.060255415152,1166.3193395869855
168,4.0,0.5,0.8,1.6,2.8989252479826573,3.6,4.4,6.4,0.3,0.2,1.4989090021444176,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.410428577808659,0.01397379912663916,0.9617395958330224,2281.2691033039255,2592.1799806825925,80.5126204978345,141.2606180651415,1.8040115592744193,1665.7319470582147,25.081318324811175,1737.4055927279287,534944.4127421187,11277.946460165871,1166.1007804460462
169,4.4,0.7,0.8,1.3,3.188817772780923,3.9600000000000004,4.840000000000001,5.720000000000001,0.42,0.27999999999999997,1.2174679232333432,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,7.051471435587985,0.013973799126636105,0.967879847912585,2277.6285387281714,2592.065303380233,79.93928779864817,141.20882518637842,1.5266836124146972,1479.3884042173215,38.33603657437613,1921.5741793901573,534925.6577158223,10252.319143631277,1060.0544520225098
170,4.0,0.7,0.8,1.6,2.8989252479826573,3.6,4.4,6.4,0.42,0.27999999999999997,1.498221028820239,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.410428577808489,0.013973799126638787,0.9704380667214657,2276.2569704528705,2592.18395161702,79.70363831845171,141.19206289807553,1.80346438350399,1665.3927106908345,25.090249975475192,1737.767566171584,534842.3274621625,11275.794250900211,1165.8782494282555
171,4.4,0.9,0.8,1.3,3.188817772780923,3.9600000000000004,4.840000000000001,5.720000000000001,0.54,0.36000000000000004,1.216897097874523,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,7.0514714355880415,0.013973799126636217,0.9796448853005866,2270.9193629654333,2592.1819267415844,78.86232879215066,141.14065271161653,1.5259619846507813,1478.900853802362,38.356977785080744,1922.1475290855542,534793.683386822,10249.78973992786,1059.7929204003274
172,4.0,0.9,0.8,1.6,2.8989252479826573,3.6,4.4,6.4,0.54,0.36000000000000004,1.4975818932743403,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.410428577808489,0.013973799126638787,0.9833820559480148,2268.7452756590424,2592.18146775557,78.52516976237902,141.1260005614116,1.8029557010681276,1665.075258420938,25.097570340231446,1738.0997660869089,534740.156068745,11273.640226150583,1165.6555306956816
173,4.1,0.3,0.75,1.6,2.971398379182223,3.69,4.51,6.56,0.18,0.12,1.5913660229333948,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.160021211488242,0.013100436681224712,0.7598826950812825,2304.0284590132173,2500.1709750749974,101.98438698177985,146.05146693101747,1.8747112610907901,1665.855203516152,23.175070212087963,1628.1632486202834,534732.1530050955,11007.990255378185,1137.207887984817
174,4.1,0.5,0.75,1.6,2.971398379182223,3.69,4.51,6.56,0.3,0.2,1.5908214797823659,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.160021211488242,0.013100436681224712,0.7605541369602358,2303.6984107138114,2500.162111721989,101.88684286184316,146.0009789700439,1.8743196663505746,1665.6246605188346,23.181527125697002,1628.4035078952538,534663.7386775872,11006.581878780094,1137.0623921277672
175,4.1,0.7,0.75,1.6,2.971398379182223,3.69,4.51,6.56,0.42,0.27999999999999997,1.5902516020259314,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.160021211488299,0.013100436681224832,0.7612725318299792,2303.3551471119204,2500.1634510048207,101.78356170116211,145.94845384871013,1.873909516985694,1665.3864394109225,23.188345952374313,1628.66192048496,534594.009308525,11005.146430750949,1136.9140995890145
176,4.1,0.9,0.75,1.6,2.971398379182223,3.69,4.51,6.56,0.54,0.36000000000000004,1.5896770508949924,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.160021211488129,0.01310043668122447,0.7619764795669074,2303.059755234838,2500.20896933403,101.6823019627539,145.8968255284537,1.8734953055268087,1665.160716662899,23.19545965054298,1628.9534470451845,534532.2195290833,11003.874427026933,1136.7826920718435
177,4.2,0.3,0.75,1.5,3.04387151038179,3.7800000000000002,4.620000000000001,6.300000000000001,0.18,0.12,1.4919166123957806,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.310265631279378,0.013100436681222093,0.7598691809278725,2304.034888672976,2500.170926919634,101.98639300833193,146.05254395891671,1.799009072951905,1620.8540251294642,26.130166774884195,1675.9719628518435,534508.367127338,10741.398082656235,1109.6669186833294
178,4.2,0.5,0.75,1.5,3.04387151038179,3.7800000000000002,4.620000000000001,6.300000000000001,0.3,0.2,1.4914135200651268,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.310265631279435,0.01310043668122221,0.7605297761215294,2303.7100461972423,2500.1620657078506,101.89036395723022,146.00278611755593,1.7986051443238147,1620.606053208043,26.13788602984204,1676.2227750588293,534434.9464754977,10739.922632509133,1109.5144936260133
179,4.2,0.7,0.75,1.5,3.04387151038179,3.7800000000000002,4.620000000000001,6.300000000000001,0.42,0.27999999999999997,1.4908994617317286,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.310265631279265,0.013100436681221857,0.7612101348741505,2303.3842541798626,2500.1625657288914,101.79198058977009,145.95222754813332,1.798192079923155,1620.3552756115116,26.145837319878968,1676.4854601998536,534361.6066893481,10738.448807426541,1109.362236450039
180,4.2,0.9,0.75,1.5,3.04387151038179,3.7800000000000002,4.620000000000001,6.300000000000001,0.54,0.36000000000000004,1.4903532379741096,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.310265631279378,0.013100436681222093,0.7619350576601829,2303.079508344988,2500.2088290331058,101.68826603875766,145.89987159138175,1.7977524912872398,1620.1033108139898,26.154563598199992,1676.7974534293724,534292.5649882073,10737.061356000393,1109.2189023200658
181,4.1,0.3,0.8,1.5,2.971398379182223,3.69,4.51,6.1499999999999995,0.18,0.12,1.4058821187088724,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.570689292252041,0.01397379912663526,0.9548755640808603,2285.2116773698312,2592.182692948631,81.16145879067271,141.32953107335618,1.7253694739253,1615.711703931763,28.382580920657578,1789.2772556173368,534269.4021408552,10988.990803212568,1136.2237617638136
182,4.1,0.5,0.8,1.5,2.971398379182223,3.69,4.51,6.1499999999999995,0.3,0.2,1.405247063472802,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.570689292251984,0.013973799126635138,0.9615075670378839,2281.4079603594087,2592.186018561802,80.53449152031088,141.26288627144993,1.7247999557846667,1615.3425080333905,28.39393356244056,1789.6569374705648,534161.5763367857,10986.7730142759,1135.994450034143
183,4.1,0.7,0.8,1.5,2.971398379182223,3.69,4.51,6.1499999999999995,0.42,0.27999999999999997,1.4046131098606371,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.570689292251984,0.013973799126635138,0.9699522884195279,2276.5366403194885,2592.1827262132333,79.74843557072889,141.19534916645404,1.7242309617401863,1614.9714500755417,28.404856045050327,1790.031463995356,534050.2090939024,10984.48238411269,1135.7576067727862
184,4.1,0.9,0.8,1.5,2.971398379182223,3.69,4.51,6.1499999999999995,0.54,0.36000000000000004,1.40401565589022,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.570689292252155,0.013973799126635501,0.9823328261209074,2269.3571001344417,2592.1827033022323,78.61959654805322,141.12978491060332,1.723694238222036,1614.6223177630466,28.414201623182723,1790.3870513157594,533939.6937657767,10982.209276351843,1135.5225752674214
185,4.3,0.3,0.75,1.4,3.1163446415813563,3.87,4.73,6.02,0.18,0.12,1.392465266493319,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073243,0.013100436681225132,0.7598564017984696,2304.0409705531883,2500.1708835289674,101.98829609800758,146.05357122200044,1.7136589106407076,1567.7661985494244,29.858383316623197,1730.455060032171,531690.6425865408,10436.29041770645,1078.1470103970764
186,4.3,0.5,0.75,1.4,3.1163446415813563,3.87,4.73,6.02,0.3,0.2,1.39200250566586,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073186,0.013100436681225017,0.760506276296153,2303.7212702990055,2500.1620214457253,101.89376084941452,146.0045296863719,1.7132354345675491,1567.493945630105,29.867939936893833,1730.7207539427604,531610.9798082773,10434.72675676746,1077.9854725039008
187,4.3,0.7,0.75,1.4,3.1163446415813563,3.87,4.73,6.02,0.42,0.27999999999999997,1.3915415663694841,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073186,0.013100436681225017,0.7611475141857298,2303.4156744565953,2500.164049225006,101.80042625485393,145.95600813262695,1.7128132708274382,1567.2256486492913,29.87754172331709,1730.9929577087664,531533.5824059303,10433.207561762372,1077.8285282749275
188,4.3,0.9,0.75,1.4,3.1163446415813563,3.87,4.73,6.02,0.54,0.36000000000000004,1.3910242724771582,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073243,0.013100436681225132,0.7618951044140236,2303.0985612752643,2500.2086946920176,101.69401931118269,145.90281042448134,1.712338855110304,1566.9374470670043,29.88861121716184,1731.329749990272,531454.9902797859,10431.66491611979,1077.6691614193608
189,4.3,0.3,0.7,1.5,3.1163446415813563,3.87,4.73,6.449999999999999,0.18,0.12,1.5749415237901871,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.029809381001826,0.012227074235810393,0.6804986008819329,2250.684540802111,2404.90721360978,112.08591552998037,149.86521088648055,1.8635459264906937,1615.1705774938819,24.199555595932292,1569.6875919349302,530758.8879284601,10426.990254981854,1076.2576250692734
190,4.3,0.5,0.7,1.5,3.1163446415813563,3.87,4.73,6.449999999999999,0.3,0.2,1.5745170322862738,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.029809381001769,0.012227074235810277,0.6808640422326049,2250.508842996241,2404.8863165776506,112.02120659338487,149.8240245287892,1.8632350454719167,1614.9866283339559,24.20487154704933,1569.8616355778463,530700.612237275,10425.845403566438,1076.1394552968575
191,4.2,0.3,0.7,1.6,3.04387151038179,3.7800000000000002,4.620000000000001,6.720000000000001,0.18,0.12,1.6799266573525953,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,5.889581255860321,0.01222707423580639,0.680507483130005,2250.680750890902,2404.9072135128467,112.08435740879285,149.86422936522783,1.9367859567630927,1655.9560825814644,21.525078525557817,1525.5612709016098,530653.0439781165,10673.123068720412,1101.6630691224377
192,4.3,0.7,0.7,1.5,3.1163446415813563,3.87,4.73,6.449999999999999,0.42,0.27999999999999997,1.5740597950016013,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.029809381001883,0.012227074235810508,0.6812637742978389,2250.3527314720914,2404.901718250729,111.95187281544023,149.78086890563384,1.862899622007683,1614.8010456124282,24.210821036690216,1570.0757382781105,530645.6008581865,10424.764680988415,1076.0279048027326
193,4.2,0.5,0.7,1.6,3.04387151038179,3.7800000000000002,4.620000000000001,6.720000000000001,0.3,0.2,1.679468282863371,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,5.889581255860321,0.01222707423580639,0.680877480005726,2250.5031006053255,2404.886309672961,112.01885243762467,149.82254311828675,1.9364830560680406,1655.7835721795957,21.529567750196726,1525.7282464788257,530598.4227778646,10672.024462391728,1101.5496726955416
194,4.2,0.3,0.8,1.4,3.04387151038179,3.7800000000000002,4.620000000000001,5.88,0.18,0.12,1.3121705254032803,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.730950006698265,0.01397379912663744,0.9547325291870213,2285.293555381794,2592.18262660415,81.17506730214849,141.3310866345434,1.6348839741403447,1555.4260553169784,32.621239858146595,1849.4332075389964,530588.0854090126,10653.432709411083,1101.5282117850177
195,4.3,0.9,0.7,1.5,3.1163446415813563,3.87,4.73,6.449999999999999,0.54,0.36000000000000004,1.5735994292529754,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.029809381001826,0.012227074235810393,0.6816754474606336,2250.1777883535538,2404.9026681438822,111.88087005037009,149.73695019181451,1.8625618961927521,1614.6091952687657,24.216731264395772,1570.281232210566,530587.1823599375,10423.617024065836,1075.9094454502554
196,4.2,0.7,0.7,1.6,3.04387151038179,3.7800000000000002,4.620000000000001,6.720000000000001,0.42,0.27999999999999997,1.6789750722568866,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,5.889581255860207,0.012227074235806153,0.6812816458302186,2250.3450903478074,2404.9017084737256,111.94874057633547,149.77889603391665,1.9361565217156924,1655.6108715334458,21.534592647048292,1525.933949776497,530547.3077898978,10670.996377160869,1101.4435553460594
