rank,A0_m2,L_comb_m,phi,A6_frac,A1_m2,A2_m2,A3_m2,A6_m2,L23_m,L34_m,AR_nozzle,sigma_c,T1_K,P1_kPa,mdot_air,mdot_fuel,FAR,Ma4,T4_K,Tt4_K,P4_kPa,Pt4_kPa,Ma6,V6_ms,P6_kPa,T6_K,Fin_N,Isp_s,Ia_Ns_kg
362,4.3,0.9,0.85,1.3,0.6139961608463544,3.87,4.73,5.59,0.54,0.36000000000000004,11.412803886767882,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.735872129777519,0.014847161572051551,0.06576760860193821,3160.699974506953,3162.6421087521103,349.8613947943435,350.83407077166123,3.735743397091727,2657.189921481241,2.7297750689083746,988.9015695166399,152085.42842471955,12569.944032649577,1300.8083313520897
363,4.3,0.3,0.85,1.3,0.6139961608463544,3.87,4.73,5.59,0.18,0.12,11.412907007512679,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.735872129777519,0.014847161572051551,0.06576701037068268,3160.694809588512,3162.6369057193815,349.8642803183048,350.83694664671054,3.7357524490890053,2657.189504893118,2.7297612116557888,988.8962578006501,152085.3010515822,12569.93350518995,1300.807241911504
364,4.3,0.5,0.85,1.3,0.6139961608463544,3.87,4.73,5.59,0.3,0.2,11.412881689600015,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.735872129777519,0.014847161572051551,0.06576715744075963,3160.691648323371,3162.63375143616,349.8633219942426,350.83599003974297,3.7357505546886824,2657.187674897346,2.7297620280336594,988.8958839093239,152085.08636478003,12569.915761208058,1300.8054056647063
365,4.5,0.5,0.8,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.3,0.2,11.664272739992562,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.70975093493837,0.013973799126638257,0.06451844227250544,3080.1339046932776,3081.9609013827526,349.9495350044501,350.88644475664535,3.76241680810738,2608.077915324023,2.6355515287826514,951.2914588058113,151985.71680541817,12013.743759919329,1242.179684395726
366,4.5,0.3,0.8,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.18,0.12,11.66432119097994,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.7097509349383841,0.013973799126638374,0.06451817486115027,3080.1244569632136,3081.951433590508,349.950448477833,350.8873529791305,3.762421549605529,2608.0745792837015,2.6355412126245645,951.2863840305245,151985.23877151482,12013.705973626353,1242.1757774233101
367,4.5,0.9,0.8,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.54,0.36000000000000004,11.664236015598355,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.70975093493837,0.013973799126638257,0.0645186516027318,3080.121778137787,3081.9487803699967,349.94772566648095,350.88463676068073,3.762414709548057,2608.071956130061,2.63554812561634,951.2880072016122,151984.95078414268,12013.68320960242,1242.17342370172
368,4.5,0.7,0.8,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.42,0.27999999999999997,11.664278289261814,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.70975093493837,0.013973799126638257,0.0645184176361148,3080.115535452949,3081.9425211853572,349.94863852208744,350.8855453096372,3.7624186896665073,2608.069935833714,2.6355402764726477,951.2843450461464,151984.65191820325,12013.65958567979,1242.1709810695693
369,4.2,0.3,0.9,1.1,0.5997171803615555,3.7800000000000002,4.620000000000001,4.620000000000001,0.18,0.12,9.457071925346545,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.7952384816851605,0.01572052401746692,0.06698515829581683,3238.635131301096,3240.693446566974,349.77885522080646,350.7870251749874,3.549370535945688,2666.9495687893454,3.5967661630335215,1093.518631956187,151846.46432681507,12837.959492450327,1329.687400181169
370,4.2,0.9,0.9,1.1,0.5997171803615555,3.7800000000000002,4.620000000000001,4.620000000000001,0.54,0.36000000000000004,9.45700517589011,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.7952384816851321,0.015720524017466674,0.0669856354921779,3238.625609267991,3240.683948555841,349.77584952065575,350.7840252726505,3.549364517695819,2666.9439133322617,3.59677042348585,1093.5176522554088,151845.82125173407,12837.905123243401,1329.6817689085783
371,4.2,0.5,0.9,1.1,0.5997171803615555,3.7800000000000002,4.620000000000001,4.620000000000001,0.3,0.2,9.457071770930334,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.7952384816851321,0.015720524017466674,0.06698516305258376,3238.617234770235,3240.6755403602533,349.7778642396779,350.7860316329346,3.549371629688341,2666.9419836548086,3.5967529921784798,1093.5113652401533,151845.51458177817,12837.879195629685,1329.6790834645794
372,4.2,0.7,0.9,1.1,0.5997171803615555,3.7800000000000002,4.620000000000001,4.620000000000001,0.42,0.27999999999999997,9.457048441818097,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.795238481685118,0.01572052401746655,0.06698532776525001,3238.6147779426665,3240.6730922864645,349.7768617496733,350.78503123791637,3.54936947232173,2666.9403760475902,3.596755151563526,1093.5113768262331,151845.3361639676,12837.864111178198,1329.677521097515
373,4.1,0.3,0.9,1.3,0.5854381998767566,3.69,4.51,5.33,0.18,0.12,11.17653587614068,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.752494708311744,0.015720524017467277,0.06698518041696606,3238.635129941668,3240.693446566222,349.7787396365411,350.78690992420405,3.7103238961908342,2704.8459220679256,2.8232486059437405,1025.9733228779476,151392.8754010652,13111.796139889946,1358.049940195604
374,4.1,0.9,0.9,1.3,0.5854381998767566,3.69,4.51,5.33,0.54,0.36000000000000004,11.176455830088656,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.7524947083117866,0.01572052401746766,0.06698566460388103,3238.625607486442,3240.683948562339,349.77569741302466,350.7838736038877,3.7103177390960433,2704.84030010478,2.8232518588567057,1025.9724162771613,151392.24959235362,13111.74194000618,1358.0443264606045
375,4.1,0.5,0.9,1.3,0.5854381998767566,3.69,4.51,5.33,0.3,0.2,11.176535306870553,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.7524947083117581,0.015720524017467406,0.066985187503795,3238.6172332687756,3240.675540360576,349.77773648112634,350.7859042429929,3.710325115326842,2704.8381960944594,2.823238115011244,1025.9664320739055,151391.93564106457,13111.714749391771,1358.041510201727
376,4.1,0.7,0.9,1.3,0.5854381998767566,3.69,4.51,5.33,0.42,0.27999999999999997,11.176507349339454,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.7524947083117581,0.015720524017467406,0.06698535454655831,3238.614776292362,3240.673092281054,349.7767218166952,350.78489170867647,3.710322903313187,2704.8366070577467,2.8232397590576483,1025.9664508935364,151391.76261968436,13111.699764399518,1358.03995813612
377,4.0,0.3,0.9,1.6,0.5711592193919577,3.6,4.4,6.4,0.18,0.12,13.75573177512014,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383415,0.01572052401746778,0.06698520336260824,3238.635128534413,3240.6934465682853,349.7786197444725,350.7867903780535,3.9151256148884728,2747.8399661445915,2.091801255569103,947.449729562636,151205.5126847778,13422.958303722191,1390.2784582014576
378,4.0,0.9,0.9,1.6,0.5711592193919577,3.6,4.4,6.4,0.54,0.36000000000000004,13.755631775612695,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.70975093493837,0.01572052401746804,0.06698569480049103,3238.6256056249586,3240.6839485555292,349.77553963636666,350.7837162824504,3.9151192789670763,2747.834382153584,2.091803594759766,947.4489058248892,151204.9044333888,13422.904307456523,1390.2728655561348
379,4.0,0.5,0.9,1.6,0.5711592193919577,3.6,4.4,6.4,0.3,0.2,13.755730580709512,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383273,0.01572052401746765,0.0669852128663166,3238.6172317112137,3240.6755403607667,349.7776039610348,350.7857721052479,3.9151269889527844,2747.8320673135386,2.0917933589613456,947.4433089450307,151204.58056789427,13422.875556963563,1390.2698877333532
380,4.0,0.7,0.9,1.6,0.5711592193919577,3.6,4.4,6.4,0.42,0.27999999999999997,13.75569567766957,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383841,0.015720524017468172,0.066985382326094,3238.6147745871835,3240.673092282084,349.7765766684289,350.78474697919546,3.9151247068724953,2747.83049997789,2.091793852060751,947.4433338231204,151204.40879537136,13422.860308211235,1390.2683083488846
381,4.4,0.5,0.8,1.5,0.6282751413311535,3.9600000000000004,4.840000000000001,6.6000000000000005,0.3,0.2,13.458771906031062,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.6717564697174083,0.013973799126637347,0.06451846314059057,3080.133903502281,3081.9609013729646,349.94942174765885,350.88633180334955,3.9045856065149303,2636.3050751815067,2.142929371902676,899.910901849304,151131.8420825921,12217.754708508393,1263.273713101173
382,4.4,0.3,0.8,1.5,0.6282751413311535,3.9600000000000004,4.840000000000001,6.6000000000000005,0.18,0.12,13.458828203498179,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.6717564697174367,0.013973799126637584,0.06451819383868808,3080.124455891535,3081.9514335930235,349.950345481992,350.88725025929466,3.9045905371770497,2636.3016465051483,2.142920915642673,899.906021247341,151131.36652814542,12217.716263879514,1263.2697380590946
383,4.4,0.9,0.8,1.5,0.6282751413311535,3.9600000000000004,4.840000000000001,6.6000000000000005,0.54,0.36000000000000004,13.458728746656186,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.6717564697174367,0.013973799126637584,0.06451867625243966,3080.121776743649,3081.9487803711268,349.9475918875407,350.8845033402343,3.904583501077951,2636.29908257314,2.1429264200631524,899.9076005304546,151131.088977346,12217.69382620166,1263.2674180805636
384,4.4,0.7,0.8,1.5,0.6282751413311535,3.9600000000000004,4.840000000000001,6.6000000000000005,0.42,0.27999999999999997,13.458777916468991,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.671756469717451,0.013973799126637702,0.06451844039504438,3080.1155341704643,3081.9425211911107,349.948515004316,350.88542212285876,3.904587631845193,2636.2969923054147,2.142920115913524,899.9040766135302,151130.79147659687,12217.669775735996,1263.2649313453344
385,4.2,0.7,0.85,1.5,0.5997171803615555,3.7800000000000002,4.620000000000001,6.300000000000001,0.42,0.27999999999999997,13.168645632367836,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.695503010480337,0.014847161572051284,0.06576747930997713,3160.7024196565485,3162.644547583725,349.86222059505786,350.8348950192961,3.876966518401764,2686.2560166101366,2.219818004236928,936.0323570943339,151030.2398273707,12779.940024162166,1322.5398947226656
386,4.2,0.9,0.85,1.5,0.5997171803615555,3.7800000000000002,4.620000000000001,6.300000000000001,0.54,0.36000000000000004,13.168614439719244,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.6955030104803939,0.014847161572051782,0.06576763585381835,3160.6999728952637,3162.642108749015,349.8612497343876,350.8339261153863,3.876964405451181,2686.254483786277,2.219819102541217,936.032306604672,151030.0673711136,12779.925431186442,1322.5383845596655
387,4.2,0.3,0.85,1.5,0.5997171803615555,3.7800000000000002,4.620000000000001,6.300000000000001,0.18,0.12,13.168734702193612,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.695503010480337,0.014847161572051284,0.06576703121282976,3160.6948083588877,3162.636905719996,349.86416937540525,350.8368360125477,3.87697374232931,2686.253961124599,2.2198077943865644,936.0271763654071,151029.9349663262,12779.914227302752,1322.5372251189215
388,4.2,0.5,0.85,1.5,0.5997171803615555,3.7800000000000002,4.620000000000001,6.300000000000001,0.3,0.2,13.168705063538917,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.695503010480337,0.014847161572051284,0.06576718041952555,3160.691646971707,3162.6337514408538,349.86319967907025,350.83586806495856,3.8769718028752282,2686.2521360779224,2.2198084482994553,936.0268232563234,151029.72551362615,12779.896503746544,1322.5353909858884
389,4.0,0.9,0.95,1.1,0.5711592193919577,3.6,4.4,4.4,0.54,0.36000000000000004,9.26844091058581,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.8047370979907384,0.01659388646288511,0.06817543601579835,3314.092716602602,3316.2683040185416,349.69072517728387,350.7341661287437,3.5260104688135616,2712.1656748802448,3.7145388601642706,1132.0355509529718,150609.75656389532,13358.584964245914,1384.800702222208
390,4.0,0.5,0.95,1.1,0.5711592193919577,3.6,4.4,4.4,0.3,0.2,9.268513350709403,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.8047370979907384,0.01659388646288511,0.0681749027190118,3314.0812858303234,3316.256832641914,349.6928579664755,350.7362890372678,3.526018420988587,2712.16271714546,3.7145175028769652,1132.0275672285288,150609.3320145341,13358.547308128258,1384.7967986487147
391,4.0,0.7,0.95,1.1,0.5711592193919577,3.6,4.4,4.4,0.42,0.27999999999999997,9.268486835041228,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.8047370979906958,0.01659388646288472,0.06817509671290974,3314.0802631171628,3316.255821721833,349.69179727118797,350.7352311309871,3.526015817352627,2712.161609218989,3.7145214479246924,1132.0283544333727,150609.22554306866,13358.53786446306,1384.795819683185
392,4.0,0.3,0.95,1.1,0.5711592193919577,3.6,4.4,4.4,0.18,0.12,9.26855479089475,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.8047370979907242,0.01659388646288498,0.06817459911715539,3314.0719454517484,3316.2474675198296,349.69392733644975,350.73735237461136,3.526023135337838,2712.159846641023,3.714503200417846,1132.021851430794,150608.9482558957,13358.513270012178,1384.7932701307484
393,4.3,0.7,0.85,1.2,0.6139961608463544,3.87,4.73,5.159999999999999,0.42,0.27999999999999997,10.534920509062726,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.735872129777519,0.014847161572051551,0.0657674541947013,3160.702421138583,3162.644547583283,349.86235428258357,350.8350283347885,3.6575146415195374,2639.916811548217,3.0657806970213723,1019.8393366292026,150575.93646756047,12445.183694885749,1287.8974316405277
394,4.3,0.9,0.85,1.2,0.6139961608463544,3.87,4.73,5.159999999999999,0.54,0.36000000000000004,10.534895895478044,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.735872129777519,0.014847161572051551,0.06576760860193821,3160.699974506953,3162.6421087521103,349.8613947943435,350.83407077166123,3.6575125915947795,2639.9152592775145,3.0657822618566164,1019.839277427508,150575.75856577797,12445.168991205901,1287.8959100212428
395,4.3,0.3,0.85,1.2,0.6139961608463544,3.87,4.73,5.159999999999999,0.18,0.12,10.534991083857857,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.735872129777519,0.014847161572051551,0.06576701037068268,3160.694809588512,3162.6369057193815,349.8642803183048,350.83694664671054,3.6575215421554663,2639.9149613421896,3.0657666523588416,1019.833772361021,150575.6423253726,12445.159383872675,1287.8949158004993
396,4.3,0.5,0.85,1.2,0.6139961608463544,3.87,4.73,5.159999999999999,0.3,0.2,10.534967713476936,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.735872129777519,0.014847161572051551,0.06576715744075963,3160.691648323371,3162.63375143616,349.8633219942426,350.83599003974297,3.657519654399809,2639.913126401227,3.065767603426606,1019.8333875573366,150575.4273900484,12445.141619350301,1287.8930774280573
397,4.5,0.5,0.8,1.2,0.6425541218159524,4.05,4.95,5.3999999999999995,0.3,0.2,10.767020990762362,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.70975093493837,0.013973799126638257,0.06451844227250544,3080.1339046932776,3081.9609013827526,349.9495350044501,350.88644475664535,3.6837411399647837,2591.4535737756682,2.9600601997363007,981.1124046067263,150470.63742977844,11893.983983951846,1229.7969364624048
398,4.5,0.3,0.8,1.2,0.6425541218159524,4.05,4.95,5.3999999999999995,0.18,0.12,10.76706571475071,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.7097509349383841,0.013973799126638374,0.06451817486115027,3080.1244569632136,3081.951433590508,349.950448477833,350.8873529791305,3.6837458047433986,2591.4502907409787,2.960048627287915,981.1072172469889,150470.16389067643,11893.946552951411,1229.7930662260126
399,4.5,0.9,0.8,1.2,0.6425541218159524,4.05,4.95,5.3999999999999995,0.54,0.36000000000000004,10.766987091321557,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.70975093493837,0.013973799126638257,0.0645186516027318,3080.121778137787,3081.9487803699967,349.94772566648095,350.88463676068073,3.6837390192830495,2591.447623902646,2.9600564615120133,981.1088818910737,150469.8722976302,11893.923503916194,1229.7906830352383
400,4.5,0.7,0.8,1.2,0.6425541218159524,4.05,4.95,5.3999999999999995,0.42,0.27999999999999997,10.76702611316475,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.70975093493837,0.013973799126638257,0.0645184176361148,3080.115535452949,3081.9425211853572,349.94863852208744,350.8855453096372,3.683742940883865,2591.4456446617833,2.9600476481473814,981.1051379168811,150469.57689730826,11893.900153934042,1229.788268727589
401,4.4,0.7,0.85,1.0,0.6282751413311535,3.9600000000000004,4.840000000000001,4.4,0.42,0.27999999999999997,8.779103645812866,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.776241249074701,0.014847161572051803,0.06576742994056661,3160.702422566995,3162.6445475800483,349.8624833862348,350.83515707916354,3.482514979647069,2598.1208182505284,3.9959567572184547,1093.4784395597892,150348.5904551417,12143.97539000244,1256.7267063415975
402,4.4,0.9,0.85,1.0,0.6282751413311535,3.9600000000000004,4.840000000000001,4.4,0.54,0.36000000000000004,8.77908340852039,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.7762412490746868,0.014847161572051683,0.06576758228463958,3160.699976074586,3162.6421087663207,349.8615348804696,350.83421046795223,3.4825129778594754,2598.1192456219333,3.995958844448649,1093.4783693008283,150348.40684180576,12143.960559162817,1256.7251715631057
403,4.4,0.3,0.85,1.0,0.6282751413311535,3.9600000000000004,4.840000000000001,4.4,0.18,0.12,8.779161910043282,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.7762412490746584,0.014847161572051445,0.06576699024327458,3160.6948107765234,3162.636905719347,349.8643874571952,350.8370534874604,3.4825216263416663,2598.1191556941044,3.9959385075711595,1093.4725657999188,150348.30633479994,12143.952440998215,1256.724331449886
404,4.4,0.5,0.85,1.0,0.6282751413311535,3.9600000000000004,4.840000000000001,4.4,0.3,0.2,8.779142708775595,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.7762412490746584,0.014847161572051445,0.06576713525001801,3160.691649633066,3162.633751436015,349.86344011546873,350.8361078322629,3.4825197776761083,2598.117308830147,3.9959397853567276,1093.4721509252968,150348.08553989328,12143.934606924051,1256.7224858798345
405,4.0,0.3,0.9,1.5,0.5711592193919577,3.6,4.4,6.0,0.18,0.12,12.89599853917513,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383415,0.01572052401746778,0.06698520336260824,3238.635128534413,3240.6934465682853,349.7786197444725,350.7867903780535,3.850716257342243,2734.9030161241953,2.296020774002142,971.3152271197681,150150.23258140776,13329.277983641443,1380.5755500929251
406,4.0,0.9,0.9,1.5,0.5711592193919577,3.6,4.4,6.0,0.54,0.36000000000000004,12.895904789636901,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.70975093493837,0.01572052401746804,0.06698569480049103,3238.6256056249586,3240.6839485555292,349.77553963636666,350.7837162824504,3.8507099478079123,2734.8974081557235,2.296023398055691,971.3143905739814,150149.62242742517,13329.223818476945,1380.569939953962
407,4.0,0.5,0.9,1.5,0.5711592193919577,3.6,4.4,6.0,0.3,0.2,12.895997419415167,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383273,0.01572052401746765,0.0669852128663166,3238.6172317112137,3240.6755403607667,349.7776039610348,350.7857721052479,3.8507175696109868,2734.8951515001168,2.296012161138537,971.3086960534624,150149.30314342963,13329.19547469713,1380.5670042563595
408,4.0,0.7,0.9,1.5,0.5711592193919577,3.6,4.4,6.0,0.42,0.27999999999999997,12.89596469781522,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383841,0.015720524017468172,0.066985382326094,3238.6147745871835,3240.673092282084,349.7765766684289,350.78474697919546,3.8507152997671943,2734.8935741147484,2.2960127194640916,971.308721835624,150149.1304433872,13329.180143606161,1380.5654163436936
409,4.4,0.5,0.8,1.4,0.6282751413311535,3.9600000000000004,4.840000000000001,6.16,0.3,0.2,12.561520445628991,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.6717564697174083,0.013973799126637347,0.06451846314059057,3080.133903502281,3081.9609013729646,349.94942174765885,350.88633180334955,3.835447001834762,2622.8664969908987,2.367857271882697,924.4947857239387,149929.34036513724,12120.54242803877,1253.2222984642126
410,4.4,0.3,0.8,1.4,0.6282751413311535,3.9600000000000004,4.840000000000001,6.16,0.18,0.12,12.561572989931632,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.6717564697174367,0.013973799126637584,0.06451819383868808,3080.124455891535,3081.9514335930235,349.950345481992,350.88725025929466,3.8354518506674773,2622.863116309006,2.367847952832197,924.4898057053949,149928.86909220196,12120.504329534542,1253.21835921023
411,4.4,0.9,0.8,1.4,0.6282751413311535,3.9600000000000004,4.840000000000001,6.16,0.54,0.36000000000000004,12.561480163545774,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.6717564697174367,0.013973799126637584,0.06451867625243966,3080.121776743649,3081.9487803711268,349.9475918875407,350.8845033402343,3.8354448717929657,2622.8605159088265,2.367854073179975,924.4914210188856,149928.58844908755,12120.481641868691,1253.2160133838024
412,4.4,0.7,0.8,1.4,0.6282751413311535,3.9600000000000004,4.840000000000001,6.16,0.42,0.27999999999999997,12.561526055371058,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.671756469717451,0.013973799126637702,0.06451844039504438,3080.1155341704643,3081.9425211911107,349.948515004316,350.88542212285876,3.8354489402518768,2622.8584624908513,2.3678471203915663,924.4878249154474,149928.29423774485,12120.45785732423,1253.2135541439081
413,4.1,0.3,0.9,1.2,0.5854381998767566,3.69,4.51,4.919999999999999,0.18,0.12,10.316802347206778,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.752494708311744,0.015720524017467277,0.06698518041696606,3238.635129941668,3240.693446566222,349.7787396365411,350.78690992420405,3.6325609853455387,2687.005924287556,3.17057942480762,1057.97000801995,149903.33390671582,12982.790304152455,1344.6882035091112
414,4.1,0.9,0.9,1.2,0.5854381998767566,3.69,4.51,4.919999999999999,0.54,0.36000000000000004,10.316728458543373,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.7524947083117866,0.01572052401746766,0.06698566460388103,3238.625607486442,3240.683948562339,349.77569741302466,350.7838736038877,3.6325548509949823,2687.000276015004,3.1705831907015374,1057.969085928052,149902.7062784075,12982.735946677514,1344.6825734516576
415,4.1,0.5,0.9,1.2,0.5854381998767566,3.69,4.51,4.919999999999999,0.3,0.2,10.316801821726663,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.7524947083117581,0.015720524017467406,0.066985187503795,3238.6172332687756,3240.675540360576,349.77773648112634,350.7859042429929,3.632562126821615,2686.9982611839046,3.170567748615039,1057.9629451950946,149902.3998087593,12982.709404031177,1344.6798243058586
416,4.1,0.7,0.9,1.2,0.5854381998767566,3.69,4.51,4.919999999999999,0.42,0.27999999999999997,10.316776014774879,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.7524947083117581,0.015720524017467406,0.06698535454655831,3238.614776292362,3240.673092281054,349.7767218166952,350.78489170867647,3.6325599265439905,2686.996659885549,3.1705696292181376,1057.962966981143,149902.22587445987,12982.694339973043,1344.6782640510294
417,4.2,0.3,0.9,1.0,0.5997171803615555,3.7800000000000002,4.620000000000001,4.2,0.18,0.12,8.597338113951404,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.7952384816851605,0.01572052401746692,0.06698515829581683,3238.635131301096,3240.693446566974,349.77885522080646,350.7870251749874,3.4585611277327386,2643.8446593838376,4.132076648208819,1133.9301352501668,149876.4812197036,12671.405971154789,1312.436674405572
418,4.2,0.9,0.9,1.0,0.5997171803615555,3.7800000000000002,4.620000000000001,4.2,0.54,0.36000000000000004,8.59727743262737,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.7952384816851321,0.015720524017466674,0.0669856354921779,3238.625609267991,3240.683948555841,349.77584952065575,350.7840252726505,3.4585551272299067,2643.838968172559,4.132081739229164,1133.9291371491215,149875.83565361353,12671.351391343858,1312.4310213197411
419,4.2,0.5,0.9,1.0,0.5997171803615555,3.7800000000000002,4.620000000000001,4.2,0.3,0.2,8.59733797357303,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.7952384816851321,0.015720524017466674,0.06698516305258376,3238.617234770235,3240.6755403602533,349.7778642396779,350.7860316329346,3.458562136418684,2643.8371541155384,4.1320616767930884,1133.9226543005734,149875.53880352972,12671.326293957705,1312.428421866287
420,4.2,0.7,0.9,1.0,0.5997171803615555,3.7800000000000002,4.620000000000001,4.2,0.42,0.27999999999999997,8.597316765289177,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.795238481685118,0.01572052401746655,0.06698532776525001,3238.6147779426665,3240.6730922864645,349.7768617496733,350.78503123791637,3.4585599894015506,2643.835530116361,4.132064218473088,1133.9226698931222,149875.35916345599,12671.31110616917,1312.4268487961226
421,4.2,0.7,0.85,1.4,0.5997171803615555,3.7800000000000002,4.620000000000001,5.88,0.42,0.27999999999999997,12.290735923543311,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.695503010480337,0.014847161572051284,0.06576747930997713,3160.7024196565485,3162.644547583725,349.86222059505786,350.8348950192961,3.808299155264784,2672.3970295385125,2.4526553962298054,961.340451207802,149845.18053945902,12679.662181513579,1312.162580963075
422,4.2,0.9,0.85,1.4,0.5997171803615555,3.7800000000000002,4.620000000000001,5.88,0.54,0.36000000000000004,12.290706810404625,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.6955030104803939,0.014847161572051782,0.06576763585381835,3160.6999728952637,3162.642108749015,349.8612497343876,350.8339261153863,3.8082970534150027,2672.395490081941,2.4526566293152854,961.3404025579654,149845.007638248,12679.647550886557,1312.1610669037075
423,4.2,0.3,0.85,1.4,0.5997171803615555,3.7800000000000002,4.620000000000001,5.88,0.18,0.12,12.290819055380704,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.695503010480337,0.014847161572051284,0.06576703121282976,3160.6948083588877,3162.636905719996,349.86416937540525,350.8368360125477,3.8083062918843917,2672.3950253692074,2.452644112114625,961.3351643607285,149844.87965505166,12679.636721150908,1312.1599461819021
424,4.2,0.5,0.85,1.4,0.5997171803615555,3.7800000000000002,4.620000000000001,5.88,0.3,0.2,12.29079139263632,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.695503010480337,0.014847161572051284,0.06576718041952555,3160.691646971707,3162.6337514408538,349.86319967907025,350.83586806495856,3.8083043597913946,2672.3931958758153,2.452644856232444,961.3348072199578,149844.66993774535,12679.61897520414,1312.1581097317678
425,4.0,0.3,0.9,1.4,0.5711592193919577,3.6,4.4,5.6,0.18,0.12,12.036265303230122,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383415,0.01572052401746778,0.06698520336260824,3238.635128534413,3240.6934465682853,349.7786197444725,350.7867903780535,3.7824406368718373,2720.6894755209173,2.536764469844665,997.3172839104446,148993.63358830812,13226.603287574846,1369.9410524722189
