phi,h0,Ma0,T_mix,T_at_tau,T_ad,T_check_ok,NOx_ppm,NO_ppm,NO2_ppm,tau_res_ms,t1_us,EI_NOx,EI_H2O,mdot_fuel_gs,MW_mix,Ma_COMB,Da,eta_exit,converged,error
0.3,30000,3.0,573.6184335879922,573.6184335879922,1427.9197649395094,False,1.0480817632753607e-23,1.0480817632753607e-23,1.9854164429667958e-41,3.413105440936524,0.34131054409365225,3.578599744668526e-24,5.246453663611088e-15,384.69396036117587,25.847059701492537,0.19518598406409385,1.0,1.0,True,
0.3,30000,3.5,700.6989265632614,700.6989265632284,1539.2593836973288,False,1.6845025263118867e-15,1.6845025263117065e-15,1.8031856723015464e-28,5.411766396046317,0.5411766396046318,5.751612633448976e-16,1.2716086018376738e-09,448.809620421315,25.847059701543646,0.1305125244068027,1.0,1.0,True,
0.3,30000,4.0,842.3046254947886,1669.0652315843374,1664.280552685621,True,1.147425740077509,1.1426015002748011,0.004824239802707698,8.061335941639086,74798.13369837812,0.3698585337031039,14947.329679501867,512.9252804813547,27.379029697728377,0.08919267338184125,0.0,1.0,True,
0.3,30000,4.5,997.6533025020179,1812.3150847869247,1802.3727890893872,True,3.0030869278425696,3.0010825756039066,0.0020043522386629796,11.418065517872915,231.0710869401608,0.9680049049571429,14954.720083378028,577.0409405414512,27.379118024531593,0.06303412392030903,0.7530452061085312,1.0,True,
0.3,30000,5.0,1166.775899256079,1969.9212039224287,1952.2496752474124,True,10.772605196442674,10.771525497818471,0.0010796986242033809,15.431046320399028,16.27072409201282,3.4724030332399485,14956.436222321287,641.1566006015335,27.379135122159834,0.05,1.0,1.0,True,
0.3,30000,5.5,1349.3364723361221,2141.791378487328,2112.0281467092964,True,40.68634298627563,40.68554011295143,0.0008028733242012194,19.89377194487863,3.6631078152221668,13.114734308580475,14956.806746097716,705.2722606615873,27.379043231894606,0.05,1.0,1.0,True,
0.3,32000,2.75,520.1167693991637,520.1167693991637,1381.1856563065608,False,2.498150399469025e-28,2.498150399469025e-28,6.47188125554772e-49,2.603869619013076,0.2603869619013074,8.529754733781553e-29,6.1567763761234265e-18,260.05706291488195,25.847059701492533,0.2395642157051583,1.0,1.0,True,
0.3,32000,3.0,578.4041339198498,578.4041339198498,1432.0801855822124,False,7.532622651918188e-24,7.532622651918188e-24,1.304418110654243e-41,3.4196823629496107,0.3419682362949608,2.571959788193671e-24,9.096724604297242e-15,283.6986140891682,25.847059701492537,0.1950749072413092,1.0,1.0,True,
0.3,32000,3.5,706.4722506448923,706.4722506448968,1544.2845644437361,False,1.3368705375058988e-15,1.3368705375057422e-15,1.5653680921343945e-28,5.419917114544089,0.5419917114544088,4.564648228602665e-16,2.0243876372351688e-09,330.9817164371509,25.847059701546318,0.13038417831808669,1.0,1.0,True,
0.3,32000,4.0,849.1445036139206,1674.980539661388,1670.2304694023867,True,1.0868308236404478,1.0832275331909964,0.003603290449451119,8.073447536458717,60883.23870357119,0.35032890886544543,14943.11929032421,378.26481878514073,27.37884220777766,0.08906006587603194,0.0,1.0,True,
0.3,32000,4.5,1005.6614378147103,1819.3890143562614,1809.2357084836028,True,3.3754547275099713,3.372638974766457,0.002815752743514451,11.437070696487666,152.88956223546302,1.0880384561447927,14949.802547403579,425.54792113377005,27.37897279506371,0.06290709380237673,0.8253831410320069,1.0,True,
0.3,32000,5.0,1176.073640468265,1978.3662762421347,1959.902070150593,True,12.970104381213545,12.968473401577,0.0016309796365442002,15.459590406214856,18.717140659484087,4.180756553491862,14952.536588398329,472.83102348174566,27.379007472737165,0.05,1.0,1.0,True,
0.3,32000,5.5,1360.0310600177347,2151.6608285205384,2120.198764111717,True,51.61936372355531,51.61812693591148,0.0012367876438357025,19.9350884892037,4.542521663938397,16.638939586295773,14953.32539123227,520.1141258297071,27.378907241161393,0.05,1.0,1.0,True,
0.4,20000,2.75,482.22652179517314,482.22652179517314,1580.9347413543062,False,9.26203165318351e-30,9.26203165318351e-30,1.1343160562950187e-51,2.0797904118613975,0.20797904118613975,2.457465110636667e-30,1.3984689088220044e-20,2246.765624883608,24.989827338129494,0.24012865098621647,1.0,1.0,True,
0.4,20000,3.0,535.9286637023115,535.9286637023115,1626.3335555373317,False,6.623280843421091e-24,6.623280843421091e-24,6.9796607832400895e-43,2.818327117433501,0.2818327117433499,1.757333833452711e-24,4.3544982563219785e-17,2451.0170453285127,24.989827338129494,0.19571943005595469,1.0,1.0,True,
0.4,20000,3.5,654.261832994944,654.2618329949152,1726.5235781338245,False,6.328710282375475e-16,6.328710282375353e-16,1.2144077377845231e-29,4.587387254172536,0.45873872541725363,1.679176372594137e-16,2.2819209996957544e-11,2859.519886217697,24.989827338143375,0.1311368346982579,1.0,1.0,True,
