gamma_deg,h_cruise_m,x_m,rho,v
10,35000.0,151200.0,0.031241960995746918,672.1950300615871
10,35000.0,151300.0,0.031155078043712647,672.4172800362702
10,35000.0,151400.0,0.031068429444532888,672.6394565762953
10,35000.0,151500.0,0.03098201458568066,672.8615597544058
10,35000.0,151600.0,0.030895832856178335,673.0835896432254
10,35000.0,151700.0,0.030809883646594576,673.3055463152577
10,35000.0,151800.0,0.030724166349040058,673.5274298428874
10,35000.0,151900.0,0.03063868035716396,673.7492402983796
10,35000.0,152000.0,0.0305534250661497,673.9709777538804
10,35000.0,152100.0,0.030468399872711906,674.1926422814176
10,35000.0,152200.0,0.030383604175092303,674.4142339529005
10,35000.0,152300.0,0.03029903737305564,674.6357528401201
10,35000.0,152400.0,0.03021469886788665,674.8571990147498
10,35000.0,152500.0,0.030130588062385978,675.0785725483452
10,35000.0,152600.0,0.030046704360866133,675.2998735123452
10,35000.0,152700.0,0.02996304716914847,675.521101978071
10,35000.0,152800.0,0.029879615894559158,675.7422580167274
10,35000.0,152900.0,0.02979640994592514,675.9633416994026
10,35000.0,153000.0,0.029713428733571152,676.1843530970687
10,35000.0,153100.0,0.02963067166931572,676.4052922805819
10,35000.0,153200.0,0.02954813816646713,676.6261593206823
10,35000.0,153300.0,0.0294658276398205,676.8469542879951
10,35000.0,153400.0,0.02938373950565365,677.0676772530301
10,35000.0,153500.0,0.029301873181723836,677.2883282861821
10,35000.0,153600.0,0.029220228087263087,677.5089074577317
10,35000.0,153700.0,0.029138803642976403,677.7294148378445
10,35000.0,153800.0,0.02905759927103679,677.9498504965726
10,35000.0,153900.0,0.028976614395081462,678.1702145038539
10,35000.0,154000.0,0.028895848440209447,678.3905069295126
10,35000.0,154100.0,0.02881530083297724,678.61072784326
10,35000.0,154200.0,0.028734971001395024,678.8308773146939
10,35000.0,154300.0,0.028654858374923736,679.0509554132997
10,35000.0,154400.0,0.028574962384471093,679.2709622084498
10,35000.0,154500.0,0.02849528246238826,679.4908977694043
10,35000.0,154600.0,0.028415818042465874,679.7107621653117
10,35000.0,154700.0,0.02833656855993115,679.9305554652085
10,35000.0,154800.0,0.028257533451444057,680.1502777380194
10,35000.0,154900.0,0.028178712155093457,680.3699290525581
10,35000.0,155000.0,0.028100104110394285,680.589509477527
10,35000.0,155100.0,0.02802170875828366,680.809019081518
10,35000.0,155200.0,0.02794352554111714,681.0284579330123
10,35000.0,155300.0,0.027865553902665856,681.2478261003808
10,35000.0,155400.0,0.0277877932881126,681.4671236518844
10,35000.0,155500.0,0.027710243144048595,681.6863506556742
10,35000.0,155600.0,0.0276329029184696,681.9055071797916
10,35000.0,155700.0,0.02755577206077322,682.1245932921688
10,35000.0,155800.0,0.027478850021754587,682.3436090606291
10,35000.0,155900.0,0.027402136253603708,682.5625545528868
10,35000.0,156000.0,0.027325630209901586,682.7814298365479
10,35000.0,156100.0,0.02724933134561703,683.0002349791093
10,35000.0,156200.0,0.027173239117102826,683.218970047961
10,35000.0,156300.0,0.027097352982092975,683.4376351103841
10,35000.0,156400.0,0.027021672399698958,683.6562302335527
10,35000.0,156500.0,0.02694619683040608,683.8747554845335
10,35000.0,156600.0,0.026870925736070687,684.0932109302859
10,35000.0,156700.0,0.02679585857991639,684.3115966376622
10,35000.0,156800.0,0.026720994826530935,684.5299126734086
10,35000.0,156900.0,0.026646333941862405,684.7481591041646
10,35000.0,157000.0,0.02657187539321652,684.9663359964637
10,35000.0,157100.0,0.02649761864925287,685.1844434167331
10,35000.0,157200.0,0.026423563179981815,685.4024814312947
10,35000.0,157300.0,0.02634970845676084,685.6204501063647
10,35000.0,157400.0,0.026276053952291455,685.8383495080545
10,35000.0,157500.0,0.02620259914061609,686.0561797023697
10,35000.0,157600.0,0.026129343497114505,686.273940755212
10,35000.0,157700.0,0.02605628649850069,686.4916327323781
10,35000.0,157800.0,0.025983427622819192,686.7092556995603
10,35000.0,157900.0,0.02591076634944243,686.9268097223475
10,35000.0,158000.0,0.025838302159067152,687.144294866224
10,35000.0,158100.0,0.025766034533710867,687.3617111965709
10,35000.0,158200.0,0.025693962956709185,687.579058778666
10,35000.0,158300.0,0.025622086912712182,687.7963376776835
10,35000.0,158400.0,0.02555040588768138,688.0135479586953
10,35000.0,158500.0,0.02547891936888611,688.2306896866703
10,35000.0,158600.0,0.02540762684490087,688.447762926475
10,35000.0,158700.0,0.02533652780560196,688.6647677428734
10,35000.0,158800.0,0.02526562174216345,688.8817042005281
10,35000.0,158900.0,0.025194908147055578,689.0985723639992
10,35000.0,159000.0,0.02512438651404037,689.3153722977457
10,35000.0,159100.0,0.025054056338168294,689.5321040661253
10,35000.0,159200.0,0.02498391711577611,689.7487677333943
10,35000.0,159300.0,0.024913968344482885,689.9653633637081
10,35000.0,159400.0,0.02484420952318757,690.1818910211219
10,35000.0,159500.0,0.0247746401520645,690.39835076959
10,35000.0,159600.0,0.024705259732561827,690.6147426729665
10,35000.0,159700.0,0.024636067767397574,690.8310667950058
10,35000.0,159800.0,0.02456706376055634,691.047323199362
10,35000.0,159900.0,0.024498247217286735,691.2635119495906
10,35000.0,160000.0,0.024429617644098005,691.4796331091463
10,35000.0,160100.0,0.024361174548756616,691.695686741386
10,35000.0,160200.0,0.02429291744028375,691.911672909567
10,35000.0,160300.0,0.024224845828951805,692.1275916768479
10,35000.0,160400.0,0.024156959226281517,692.3434431062892
10,35000.0,160500.0,0.024089257145038522,692.5592272608527
10,35000.0,160600.0,0.02402173909923092,692.7749442034026
10,35000.0,160700.0,0.023954404604105462,692.9905939967047
10,35000.0,160800.0,0.023887253176145172,693.2061767034274
10,35000.0,160900.0,0.023820284333065926,693.421692386142
10,35000.0,161000.0,0.023753497593813556,693.6371411073223
10,35000.0,161100.0,0.023686892478560508,693.852522929345
10,35000.0,161200.0,0.023620468508703325,694.0678379144905
10,35000.0,161300.0,0.02355422520685937,694.2830861249416
10,35000.0,161400.0,0.02348816209686354,694.4982676227862
10,35000.0,161500.0,0.02342227870376581,694.713382470015
10,35000.0,161600.0,0.023356574553827957,694.9284307285227
10,35000.0,161700.0,0.02329104917452031,695.143412460109
10,35000.0,161800.0,0.023225702094519286,695.3583277264775
10,35000.0,161900.0,0.023160532843704094,695.5731765892365
10,35000.0,162000.0,0.02309554095315391,695.7879591098994
10,35000.0,162100.0,0.023030725955144566,696.0026753498847
10,35000.0,162200.0,0.022966087383146146,696.217325370516
10,35000.0,162300.0,0.02290162477181976,696.4319092330226
10,35000.0,162400.0,0.022837337657014345,696.6464269985391
10,35000.0,162500.0,0.022773225575764236,696.8608787281067
10,35000.0,162600.0,0.02270928806628594,697.0752644826719
10,35000.0,162700.0,0.02264552466797533,697.289584323088
10,35000.0,162800.0,0.022581934921404447,697.5038383101149
10,35000.0,162900.0,0.022518518368319147,697.7180265044188
10,35000.0,163000.0,0.022455274551635537,697.9321489665731
10,35000.0,163100.0,0.022392203015437696,698.1462057570584
10,35000.0,163200.0,0.022329303304974426,698.3601969362622
10,35000.0,163300.0,0.022266574966656565,698.5741225644798
10,35000.0,163400.0,0.022204017548053755,698.7879827019142
10,35000.0,163500.0,0.0221416305978921,699.0017774086764
10,35000.0,163600.0,0.02207941366605106,699.2155067447852
10,35000.0,163700.0,0.022017366303560333,699.429170770168
10,35000.0,163800.0,0.021955488062597533,699.6427695446604
10,35000.0,163900.0,0.021893778496485168,699.8563031280069
10,35000.0,164000.0,0.02183223715968715,700.0697715798608
10,35000.0,164100.0,0.02177086360780732,700.2831749597848
10,35000.0,164200.0,0.02170965739758544,700.4965133272503
10,35000.0,164300.0,0.021648618086895065,700.7097867416385
10,35000.0,164400.0,0.021587745234739986,700.9229952622403
10,35000.0,164500.0,0.021527038401252353,701.1361389482562
10,35000.0,164600.0,0.021466497147689716,701.3492178587971
10,35000.0,164700.0,0.02140612103643125,701.5622320528838
10,35000.0,164800.0,0.021345909630976292,701.7751815894478
10,35000.0,164900.0,0.021285862495940933,701.988066527331
10,35000.0,165000.0,0.021225979197055062,702.2008869252861
10,35000.0,165100.0,0.021166259301160128,702.4136428419769
10,35000.0,165200.0,0.02110670237620613,702.6263343359786
10,35000.0,165300.0,0.02104730799124863,702.8389614657772
10,35000.0,165400.0,0.02098807571644651,703.0515242897708
10,35000.0,165500.0,0.020929005123058994,703.2640228662691
10,35000.0,165600.0,0.020870095783442687,703.4764572534934
10,35000.0,165700.0,0.020811347271049333,703.6888275095777
10,35000.0,165800.0,0.020752759160422792,703.9011336925678
10,35000.0,165900.0,0.02069433102719649,704.1133758604221
10,35000.0,166000.0,0.020636062448090405,704.325554071012
10,35000.0,166100.0,0.02057795300090893,704.5376683821214
10,35000.0,166200.0,0.020520002264537554,704.7497188514474
10,35000.0,166300.0,0.02046220981894075,704.9617055366001
10,35000.0,166400.0,0.02040457524515896,705.1736284951033
10,35000.0,166500.0,0.02034709812530612,705.3854877843944
10,35000.0,166600.0,0.020289778042566656,705.5972834618243
10,35000.0,166700.0,0.020232614581193322,705.809015584658
10,35000.0,166800.0,0.02017560732650431,706.0206842100746
10,35000.0,166900.0,0.020118755864880385,706.2322893951676
10,35000.0,167000.0,0.020062059783762697,706.4438311969451
10,35000.0,167100.0,0.020005518671649875,706.6553096723294
10,35000.0,167200.0,0.019949132118095524,706.8667248781582
10,35000.0,167300.0,0.01989289971370534,707.0780768711838
10,35000.0,167400.0,0.019836821050134932,707.289365708074
10,35000.0,167500.0,0.019780895720087,707.5005914454119
10,35000.0,167600.0,0.019725123317308507,707.7117541396963
10,35000.0,167700.0,0.019669503436588565,707.9228538473409
10,35000.0,167800.0,0.01961403567375552,708.1338906246768
10,35000.0,167900.0,0.019558719625674535,708.3448645279499
10,35000.0,168000.0,0.019503554890244724,708.5557756133229
10,35000.0,168100.0,0.019448541066397113,708.7666239368749
10,35000.0,168200.0,0.019393677754091468,708.9774095546018
10,35000.0,168300.0,0.019338964554314282,709.1881325224157
10,35000.0,168400.0,0.01928440106907599,709.3987928961463
10,35000.0,168500.0,0.019229986901408216,709.60939073154
10,35000.0,168600.0,0.01917572165536168,709.8199260842608
10,35000.0,168700.0,0.019121604936003365,710.0303990098898
10,35000.0,168800.0,0.019067636349414087,710.2408095639264
10,35000.0,168900.0,0.01901381550268603,710.4511578017867
10,35000.0,169000.0,0.01896014200391996,710.6614437788062
10,35000.0,169100.0,0.018906615462223296,710.8716675502375
10,35000.0,169200.0,0.018853235487706666,711.0818291712517
10,35000.0,169300.0,0.018800001691482653,711.291928696939
10,35000.0,169400.0,0.018746913685662288,711.5019661823075
10,35000.0,169500.0,0.018693971083353158,711.7119416822842
10,35000.0,169600.0,0.018641173498656266,711.9218552517159
10,35000.0,169700.0,0.01858852054666437,712.1317069453678
10,35000.0,169800.0,0.01853601184345937,712.3414968179245
10,35000.0,169900.0,0.018483647006108987,712.5512249239904
10,35000.0,170000.0,0.018431425652665468,712.7608913180893
10,35000.0,170100.0,0.018379347402162488,712.970496054665
10,35000.0,170200.0,0.018327411874612926,713.1800391880812
10,35000.0,170300.0,0.018275618691006152,713.3895207726218
10,35000.0,170400.0,0.018223967473306093,713.5989408624911
10,35000.0,170500.0,0.018172457844448247,713.8082995118135
10,35000.0,170600.0,0.018121089428337758,714.0175967746347
10,35000.0,170700.0,0.018069861849846797,714.2268327049208
10,35000.0,170800.0,0.018018774734811952,714.4360073565588
10,35000.0,170900.0,0.017967827710032237,714.645120783357
10,35000.0,171000.0,0.017917020403266433,714.8541730390449
10,35000.0,171100.0,0.017866352443230833,715.0631641772737
10,35000.0,171200.0,0.017815823459596584,715.2720942516161
10,35000.0,171300.0,0.017765433082987735,715.4809633155663
10,35000.0,171400.0,0.017715180944978644,715.6897714225407
10,35000.0,171500.0,0.01766506667809142,715.8985186258781
10,35000.0,171600.0,0.017615089915793976,716.1072049788388
10,35000.0,171700.0,0.01756525029249746,716.3158305346062
10,35000.0,171800.0,0.017515547443553724,716.5243953462858
10,35000.0,171900.0,0.017465981005253362,716.7328994669064
10,35000.0,172000.0,0.0174165506148232,716.9413429494191
10,35000.0,172100.0,0.01736725591042374,717.1497258466983
10,35000.0,172200.0,0.017318096531147263,717.3580482115417
10,35000.0,172300.0,0.017269072117015206,717.5663100966701
10,35000.0,172400.0,0.017220182308976026,717.7745115547282
10,35000.0,172500.0,0.017171426748902586,717.9826526382838
10,35000.0,172600.0,0.01712280507959028,718.1907333998291
10,35000.0,172700.0,0.01707431694475452,718.3987538917801
10,35000.0,172800.0,0.017025961989028258,718.6067141664768
10,35000.0,172900.0,0.016977739857960084,718.8146142761834
10,35000.0,173000.0,0.01692965019801176,719.022454273089
10,35000.0,173100.0,0.016881692656555744,719.2302342093068
10,35000.0,173200.0,0.01683386688187331,719.437954136875
10,35000.0,173300.0,0.016786172523152024,719.6456141077567
10,35000.0,173400.0,0.01673860923048362,719.8532141738399
10,35000.0,173500.0,0.016691176654861483,720.0607543869379
10,35000.0,173600.0,0.016643874448178865,720.2682347987895
10,35000.0,173700.0,0.01659670226322611,720.4756554610588
10,35000.0,173800.0,0.01654965975368887,720.6830164253353
10,35000.0,173900.0,0.01650274657414563,720.8903177431349
10,35000.0,174000.0,0.016455962380065546,721.0975594658993
10,35000.0,174100.0,0.016409306827806273,721.3047416449957
10,35000.0,174200.0,0.016362779574611498,721.5118643317184
10,35000.0,174300.0,0.016316380278609124,721.7189275772876
10,35000.0,174400.0,0.01627010859880887,721.9259314328499
10,35000.0,174500.0,0.016223964195099864,722.1328759494792
10,35000.0,174600.0,0.016177946728248987,722.3397611781758
10,35000.0,174700.0,0.016132055859897906,722.5465871698668
10,35000.0,174800.0,0.016086291252561707,722.753353975407
10,35000.0,174900.0,0.01604065256962616,722.960061645578
10,35000.0,175000.0,0.01599513947534605,723.166710231089
10,35000.0,175100.0,0.01594975163484212,723.3732997825769
10,35000.0,175200.0,0.015904488714099926,723.579830350606
10,35000.0,175300.0,0.015859350379967163,723.7863019856687
10,35000.0,175400.0,0.015814336300151402,723.9927147381857
10,35000.0,175500.0,0.0157694461432183,724.1990686585046
10,35000.0,175600.0,0.01572467957858924,724.4053637969032
10,35000.0,175700.0,0.015680036276539282,724.611600203586
10,35000.0,175800.0,0.015635515908194807,724.8177779286872
10,35000.0,175900.0,0.015591118145531819,725.0238970222689
10,35000.0,176000.0,0.015546842661373328,725.2299575343227
10,35000.0,176100.0,0.015502689129387662,725.435959514769
10,35000.0,176200.0,0.015458657224086124,725.6419030134572
10,35000.0,176300.0,0.015414746620820985,725.847788080166
10,35000.0,176400.0,0.015370956995783168,726.0536147646036
10,35000.0,176500.0,0.01532728802600049,726.259383116408
10,35000.0,176600.0,0.015283739389335348,726.4650931851464
10,35000.0,176700.0,0.015240310764482744,726.6707450203163
10,35000.0,176800.0,0.015197001830967971,726.8763386713446
10,35000.0,176900.0,0.015153812269144952,727.0818741875892
10,35000.0,177000.0,0.01511074176019369,727.2873516183375
10,35000.0,177100.0,0.01506778998611863,727.4927710128077
10,35000.0,177200.0,0.015024956629746343,727.698132420148
10,35000.0,177300.0,0.014982241374723607,727.903435889438
10,35000.0,177400.0,0.01493964390551511,728.1086814696878
10,35000.0,177500.0,0.014897163907401763,728.3138692098381
10,35000.0,177600.0,0.014854801066478476,728.5189991587613
10,35000.0,177700.0,0.014812555069651952,728.7240713652604
10,35000.0,177800.0,0.014770425604639011,728.9290858780702
10,35000.0,177900.0,0.014728412359964372,729.1340427458568
10,35000.0,178000.0,0.014686515024958486,729.3389420172181
10,35000.0,178100.0,0.014644733289755834,729.5437837406834
10,35000.0,178200.0,0.014603066845292717,729.7485679647142
10,35000.0,178300.0,0.014561515383305334,729.9532947377037
10,35000.0,178400.0,0.01452007859632758,730.1579641079778
10,35000.0,178500.0,0.014478756177689374,730.362576123794
10,35000.0,178600.0,0.014437547821514496,730.567130833343
10,35000.0,178700.0,0.01439645322271844,730.7716282847473
10,35000.0,178800.0,0.014355472077006765,730.9760685260626
10,35000.0,178900.0,0.01431460408087289,731.180451605277
10,35000.0,179000.0,0.01427384893159624,731.384777570312
10,35000.0,179100.0,0.014233206327240046,731.5890464690219
10,35000.0,179200.0,0.014192675966649724,731.7932583491944
10,35000.0,179300.0,0.014152257549450747,731.9974132585502
10,35000.0,179400.0,0.01411195077604652,732.2015112447438
10,35000.0,179500.0,0.014071755347616885,732.4055523553632
10,35000.0,179600.0,0.014031670966115448,732.60953663793
10,35000.0,179700.0,0.013991697334268575,732.8134641399001
10,35000.0,179800.0,0.01395183415557282,733.0173349086626
10,35000.0,179900.0,0.013912081134292847,733.2211489915416
10,35000.0,180000.0,0.013872437975460087,733.424906435795
10,35000.0,180100.0,0.01383290438487058,733.6286072886147
10,35000.0,180200.0,0.013793480069082951,733.832251597128
10,35000.0,180300.0,0.013754164735416286,734.035839408396
10,35000.0,180400.0,0.013714958091948825,734.239370769415
10,35000.0,180500.0,0.013675859847515558,734.4428457271162
10,35000.0,180600.0,0.013636869711706774,734.6462643283653
10,35000.0,180700.0,0.013597987394865414,734.8496266199639
10,35000.0,180800.0,0.013559212608086025,735.0529326486483
10,35000.0,180900.0,0.01352054506321247,735.2561824610905
10,35000.0,181000.0,0.01348198447283592,735.4593761038977
10,35000.0,181100.0,0.01344353055029332,735.6625136236129
10,35000.0,181200.0,0.013405183009665343,735.8655950667148
10,35000.0,181300.0,0.013366941565774369,736.0686204796182
10,35000.0,181400.0,0.013328805934182949,736.2715899086737
10,35000.0,181500.0,0.013193941113443602,736.474503400168
10,35000.0,181600.0,0.013162063413137205,736.6773610003244
10,35000.0,181700.0,0.013130255871301644,736.8801627553019
10,35000.0,181800.0,0.013098518348633934,737.0829087111964
10,35000.0,181900.0,0.013066850706077555,737.285598914041
10,35000.0,182000.0,0.013035252804822392,737.4882334098044
10,35000.0,182100.0,0.013003724506303957,737.6908122443929
10,35000.0,182200.0,0.012972265672203347,737.8933354636496
10,35000.0,182300.0,0.012940876164446615,738.0958031133546
10,35000.0,182400.0,0.012909555845204507,738.2982152392257
10,35000.0,182500.0,0.012878304576892093,738.5005718869173
10,35000.0,182600.0,0.01284712222216834,738.7028731020218
10,35000.0,182700.0,0.012816008643935764,738.9051189300693
10,35000.0,182800.0,0.01278496370533999,739.1073094165271
10,35000.0,182900.0,0.012753987269769474,739.3094446068004
10,35000.0,183000.0,0.012723079200855015,739.511524546233
10,35000.0,183100.0,0.012692239362469476,739.713549280106
10,35000.0,183200.0,0.012661467618727341,739.915518853639
10,35000.0,183300.0,0.012630763833984369,740.1174333119899
10,35000.0,183400.0,0.012600127872837227,740.3192927002549
10,35000.0,183500.0,0.012569559600123,740.521097063469
10,35000.0,183600.0,0.012539058880919024,740.7228464466057
10,35000.0,183700.0,0.012508625580542405,740.924540894577
10,35000.0,183800.0,0.012478259564549498,741.1261804522342
10,35000.0,183900.0,0.012447960698735825,741.3277651643674
10,35000.0,184000.0,0.012417728849135494,741.5292950757062
10,35000.0,184100.0,0.012387563882020846,741.7307702309183
10,35000.0,184200.0,0.01235746566390217,741.9321906746125
10,35000.0,184300.0,0.012327434061527268,742.1335564513354
10,35000.0,184400.0,0.012297468941881102,742.3348676055742
10,35000.0,184500.0,0.012267570172185395,742.5361241817556
10,35000.0,184600.0,0.012237737619898268,742.7373262242454
10,35000.0,184700.0,0.012207971152713963,742.9384737773507
10,35000.0,184800.0,0.012178270638562347,743.1395668853175
10,35000.0,184900.0,0.012148635945608567,743.3406055923324
10,35000.0,185000.0,0.012119066942252751,743.5415899425219
10,35000.0,185100.0,0.012089563497129582,743.7425199799533
10,35000.0,185200.0,0.012060125479107963,743.9433957486344
10,35000.0,185300.0,0.012030752757290604,744.1442172925133
10,35000.0,185400.0,0.012001445201013667,744.3449846554789
10,35000.0,185500.0,0.01197220267984651,744.5456978813611
10,35000.0,185600.0,0.011943025063591123,744.7463570139307
10,35000.0,185700.0,0.011913912222281938,744.9469620968993
10,35000.0,185800.0,0.01188486402618537,745.1475131739198
10,35000.0,185900.0,0.011855880345799508,745.3480102885867
10,35000.0,186000.0,0.011826961051853673,745.5484534844353
10,35000.0,186100.0,0.01179810601530813,745.7488428049427
10,35000.0,186200.0,0.011769315107353764,745.9491782935276
10,35000.0,186300.0,0.011740588199411563,746.1494599935504
10,35000.0,186400.0,0.011711925163132377,746.3496879483135
10,35000.0,186500.0,0.011683325870396544,746.5498622010608
10,35000.0,186600.0,0.011654790193313553,746.7499827949787
10,35000.0,186700.0,0.011626318004221564,746.9500497731951
10,35000.0,186800.0,0.011597909175687192,747.1500631787812
10,35000.0,186900.0,0.01156956358050507,747.3500230547496
10,35000.0,187000.0,0.011541281091697527,747.5499294440557
10,35000.0,187100.0,0.011513061582514146,747.7497823895977
10,35000.0,187200.0,0.011484904926431594,747.9495819342162
10,35000.0,187300.0,0.011456810997152981,748.1493281206947
10,35000.0,187400.0,0.0114287796686078,748.3490209917594
10,35000.0,187500.0,0.011400810814951447,748.54866059008
10,35000.0,187600.0,0.011372904310564686,748.7482469582687
10,35000.0,187700.0,0.011345060030053646,748.9477801388817
10,35000.0,187800.0,0.011317277848249204,749.1472601744176
10,35000.0,187900.0,0.011289557640206714,749.3466871073192
10,35000.0,188000.0,0.011261899281205693,749.5460609799724
10,35000.0,188100.0,0.011234302646749314,749.7453818347069
10,35000.0,188200.0,0.011206767612564299,749.9446497137963
10,35000.0,188300.0,0.011179294054600386,750.1438646594574
10,35000.0,188400.0,0.011151881849029942,750.3430267138518
10,35000.0,188500.0,0.01112453087224782,750.5421359190851
10,35000.0,188600.0,0.011097241000870822,750.7411923172062
10,35000.0,188700.0,0.011070012111737386,750.940195950209
10,35000.0,188800.0,0.011042844081907269,751.1391468600318
10,35000.0,188900.0,0.011015736788661287,751.3380450885569
10,35000.0,189000.0,0.0109886901095007,751.5368906776116
10,35000.0,189100.0,0.010961703922147131,751.7356836689677
10,35000.0,189200.0,0.010934778104542166,751.9344241043418
10,35000.0,189300.0,0.010907912534846784,752.1331120253956
10,35000.0,189400.0,0.010881107091441376,752.3317474737353
10,35000.0,189500.0,0.01085436165292507,752.5303304909125
10,35000.0,189600.0,0.010827676098115604,752.7288611184244
10,35000.0,189700.0,0.010801050306048915,752.9273393977124
10,35000.0,189800.0,0.010774484155978665,753.1257653701646
10,35000.0,189900.0,0.010747977527376119,753.3241390771134
10,35000.0,190000.0,0.010721530299929626,753.5224605598376
10,35000.0,190100.0,0.010695142353544362,753.7207298595615
10,35000.0,190200.0,0.01066881356834201,753.9189470174549
10,35000.0,190300.0,0.010642543824660278,754.117112074634
10,35000.0,190400.0,0.01061633300305279,754.3152250721603
10,35000.0,190500.0,0.010590180984288407,754.5132860510422
10,35000.0,190600.0,0.010564087649351253,754.7112950522336
10,35000.0,190700.0,0.01053805287944017,754.9092521166353
10,35000.0,190800.0,0.010512076555968388,755.1071572850941
10,35000.0,190900.0,0.010486158560563195,755.3050105984032
10,35000.0,191000.0,0.010460298775065633,755.5028120973025
10,35000.0,191100.0,0.010434497081530195,755.7005618224786
10,35000.0,191200.0,0.010408753362224339,755.8982598145651
10,35000.0,191300.0,0.010383067499628239,756.0959061141422
10,35000.0,191400.0,0.010357439376434557,756.2935007617372
10,35000.0,191500.0,0.010331868875547894,756.4910437978242
10,35000.0,191600.0,0.01030635588008461,756.688535262825
10,35000.0,191700.0,0.010280900273372428,756.8859751971082
10,35000.0,191800.0,0.010255501938950098,757.08336364099
10,35000.0,191900.0,0.010230160760567092,757.280700634734
10,35000.0,192000.0,0.010204876622183189,757.4779862185512
10,35000.0,192100.0,0.010179649407968306,757.6752204326002
10,35000.0,192200.0,0.010154479002301889,757.8724033169881
10,35000.0,192300.0,0.010129365289772993,758.0695349117686
10,35000.0,192400.0,0.01010430815517942,758.2666152569449
10,35000.0,192500.0,0.010079307483527904,758.4636443924663
10,35000.0,192600.0,0.010054363160033454,758.6606223582316
10,35000.0,192700.0,0.01002947507011906,758.8575491940877
10,35000.0,192800.0,0.010004643099415483,759.0544249398296
10,35000.0,192900.0,0.009979867133760909,759.2512496352003
10,35000.0,193000.0,0.009955147059200385,759.4480233198921
10,35000.0,193100.0,0.009930482761985902,759.644746033545
10,35000.0,193200.0,0.00990587412857562,759.8414178157489
10,35000.0,193300.0,0.009881321045633938,760.0380387060409
10,35000.0,193400.0,0.009856823400030863,760.2346087439082
10,35000.0,193500.0,0.009832381078841821,760.4311279687865
10,35000.0,193600.0,0.009807993969347346,760.6275964200609
10,35000.0,193700.0,0.00978366195903267,760.8240141370651
10,35000.0,193800.0,0.00975938493558746,761.0203811590825
10,35000.0,193900.0,0.009735162786905506,761.2166975253452
10,35000.0,194000.0,0.009710995401084336,761.4129632750358
10,35000.0,194100.0,0.00968688266642489,761.6091784472853
10,35000.0,194200.0,0.009662824471431278,761.8053430811751
10,35000.0,194300.0,0.009638820704810347,762.001457215736
10,35000.0,194400.0,0.009614871255471438,762.1975208899481
10,35000.0,194500.0,0.00959097601252607,762.3935341427424
10,35000.0,194600.0,0.009567134865287511,762.5894970129991
10,35000.0,194700.0,0.009543347703270578,762.7854095395486
10,35000.0,194800.0,0.009519614416191246,762.9812717611716
10,35000.0,194900.0,0.009495934893966355,763.1770837165991
10,35000.0,195000.0,0.009472309026713258,763.3728454445119
10,35000.0,195100.0,0.00944873670474951,763.568556983542
10,35000.0,195200.0,0.00942521781859261,763.7642183722716
10,35000.0,195300.0,0.009401752258959596,763.9598296492328
10,35000.0,195400.0,0.009378339916766735,764.1553908529094
10,35000.0,195500.0,0.00935498068312925,764.3509020217355
10,35000.0,195600.0,0.009331674449361036,764.546363194096
10,35000.0,195700.0,0.00930842110697412,764.7417744083272
10,35000.0,195800.0,0.00928522054767872,764.9371357027154
10,35000.0,195900.0,0.009262072663382526,765.1324471154994
10,35000.0,196000.0,0.0092389773461907,765.3277086848682
10,35000.0,196100.0,0.009215934488405386,765.5229204489625
10,35000.0,196200.0,0.009192943982525415,765.718082445874
10,35000.0,196300.0,0.009170005721246056,765.9131947136467
10,35000.0,196400.0,0.009147119597458647,766.1082572902751
10,35000.0,196500.0,0.009124285504250268,766.3032702137062
10,35000.0,196600.0,0.009101503334903466,766.4982335218382
10,35000.0,196700.0,0.009078772982895968,766.6931472525213
10,35000.0,196800.0,0.009056094341900255,766.8880114435577
10,35000.0,196900.0,0.009033467305783338,767.0828261327015
10,35000.0,197000.0,0.009010891768606524,767.2775913576587
10,35000.0,197100.0,0.008988367624624825,767.4723071560877
10,35000.0,197200.0,0.008965894768287007,767.666973565599
10,35000.0,197300.0,0.008943473094234966,767.8615906237557
10,35000.0,197400.0,0.008921102497303645,768.0561583680728
10,35000.0,197500.0,0.008898782872520557,768.2506768360183
10,35000.0,197600.0,0.00887651411510561,768.4451460650124
10,35000.0,197700.0,0.008854296120470754,768.639566092428
10,35000.0,197800.0,0.008832128784219512,768.8339369555913
10,35000.0,197900.0,0.00881001200214699,769.0282586917806
10,35000.0,198000.0,0.008787945670239326,769.2225313382272
10,35000.0,198100.0,0.008765929684673334,769.4167549321161
10,35000.0,198200.0,0.008743963941816525,769.6109295105846
10,35000.0,198300.0,0.00872204833822643,769.8050551107234
10,35000.0,198400.0,0.008700182770650482,769.9991317695767
10,35000.0,198500.0,0.008679486440524036,758.4923462012689
10,35000.0,198600.0,0.008679486440524036,758.6863246730533
10,35000.0,198700.0,0.008679486440524036,758.8802535617234
10,35000.0,198800.0,0.008679486440524036,759.0741329052819
10,35000.0,198900.0,0.008679486440524036,759.2679627416829
10,35000.0,199000.0,0.008679486440524036,759.461743108832
10,35000.0,199100.0,0.008679486440524036,759.6554740445866
10,35000.0,199200.0,0.008679486440524036,759.8491555867557
10,35000.0,199300.0,0.008679486440524036,760.0427877731
10,35000.0,199400.0,0.008679486440524036,760.2363706413327
10,35000.0,199500.0,0.008679486440524036,760.4299042291179
